# schema=shastry-sutherland-full-spin-isotypic-primal-values-v1
# model_mof_sha256=b0f037486d1c3066872392e3d031a62cc62161cdd29095948acedc65ab4341ef
# runmeta_sha256=115797b9a6e17a1abbe11c89758b784d360fa8c5adc08c1d9ba13a233842c8b0
index	name	float64_bits
192	full_spin_isotypic_invariant_moment[192]	0011111100101001000111110101010010010101010100000110010001000010
193	full_spin_isotypic_invariant_moment[193]	0011111100001110101100110100010101101110101000000101100011010011
194	full_spin_isotypic_invariant_moment[194]	0011111100010111100101001011001000000000001101110000110111000110
195	full_spin_isotypic_invariant_moment[195]	0011111100100000111111111111000001010100000110000100101101011110
196	full_spin_isotypic_invariant_moment[196]	0011111100001110101100110100010101101110101000001110111101111011
197	full_spin_isotypic_invariant_moment[197]	1011111100101000010111000100000011111000010011010001110101111110
198	full_spin_isotypic_invariant_moment[198]	1011111100110010001000101010101000000001000111011100101100010011
199	full_spin_isotypic_invariant_moment[199]	1011111100101000010111000100000011111000010010110110110000010101
200	full_spin_isotypic_invariant_moment[200]	1011111011110001011011111011011011000111001110100011011100010000
201	full_spin_isotypic_invariant_moment[201]	1011111100101000010111000100000011111000010010101111110011011010
202	full_spin_isotypic_invariant_moment[202]	1011111011110001011011111011011011000111001111111011111101100011
203	full_spin_isotypic_invariant_moment[203]	1011111100100100011000011001111000100101100010100110100101000011
204	full_spin_isotypic_invariant_moment[204]	0011111100110010011000110100011000110111101010001111111111101101
205	full_spin_isotypic_invariant_moment[205]	1011111100100100011000011001111000100101100010100011011100001001
206	full_spin_isotypic_invariant_moment[206]	0011111100001011000010010101010110101101001111100001001010100101
207	full_spin_isotypic_invariant_moment[207]	1011111100100100011000011001111000100101100010011010001110001001
208	full_spin_isotypic_invariant_moment[208]	0011111100001011000010010101010110101101001111010010000100110000
209	full_spin_isotypic_invariant_moment[209]	1011111100110000011110110000010101001001010110110010011111011101
210	full_spin_isotypic_invariant_moment[210]	1011111100100010111000111011011110010001001001010101111111100000
211	full_spin_isotypic_invariant_moment[211]	0011111011101000101011011110101100101101111111100001010101101110
212	full_spin_isotypic_invariant_moment[212]	1011111100100010111000111011011110010001001001010011111000000001
213	full_spin_isotypic_invariant_moment[213]	0011111011101000101011011110101100101101111011000111001001110010
214	full_spin_isotypic_invariant_moment[214]	0011111100110001100010001000110001010111111110111011100001010101
215	full_spin_isotypic_invariant_moment[215]	1011111100100010111000111011011110010001001001000110010000011001
