# schema=shastry-sutherland-full-spin-isotypic-primal-values-v1
# model_mof_sha256=8a5b326d4df2f9794ed4996435d5c3064edb0a791b5bbeccb34f93bc25c3d203
# runmeta_sha256=1ede6133d4b25dfad8493ff7f323d765e99b89066fc1bfddf689c51a62b24545
index	name	float64_bits
176	full_spin_isotypic_invariant_moment[176]	0011111011110011110011111011101001110101111101000100100010111110
177	full_spin_isotypic_invariant_moment[177]	1011111100100011101011110110011010101011011101010011000101111101
178	full_spin_isotypic_invariant_moment[178]	1011111100000011100101110010011101001000011010010011010110001111
179	full_spin_isotypic_invariant_moment[179]	1011111100100011101011110110011010101011011101100010000000010110
180	full_spin_isotypic_invariant_moment[180]	1011111100000011100101110010011101001000011001100000100010000111
181	full_spin_isotypic_invariant_moment[181]	1011111100101000000001011100001101000110111100011100000011110100
182	full_spin_isotypic_invariant_moment[182]	0011111011100000101001101101100000111000010101000001111010101101
183	full_spin_isotypic_invariant_moment[183]	1011111100101000000001011100001101000110111101000000010110111100
184	full_spin_isotypic_invariant_moment[184]	0011111011100000101001101101100000111000010101010100010001101111
185	full_spin_isotypic_invariant_moment[185]	0011111100001011100100101100011111000100100000110000000000100000
186	full_spin_isotypic_invariant_moment[186]	1011111100000111010000101001110100001001010111101001000100111101
187	full_spin_isotypic_invariant_moment[187]	0011111100001011100100101100011111000100100000111101001001000010
188	full_spin_isotypic_invariant_moment[188]	0011111011110011110011111011101001110101111110001010000011100011
189	full_spin_isotypic_invariant_moment[189]	0011111010111101101110100000011001010010011001100100100001011010
190	full_spin_isotypic_invariant_moment[190]	0011111011110011110011111011101001110101111110101011010100110001
191	full_spin_isotypic_invariant_moment[191]	0011111100001011100100101100011111000100100000110010001001110010
192	full_spin_isotypic_invariant_moment[192]	0011111100100010001001001001110100101000000001001110111100011001
193	full_spin_isotypic_invariant_moment[193]	0011111011110011110011111011101001110101111110010001110001001011
194	full_spin_isotypic_invariant_moment[194]	0011111100010001110110001101001010111100000100101111100110011010
195	full_spin_isotypic_invariant_moment[195]	0011111100001011100100101100011111000100100000110110001100110000
196	full_spin_isotypic_invariant_moment[196]	0011111011110011110011111011101001110101111101111100010011001111
197	full_spin_isotypic_invariant_moment[197]	1011111100100100001011111000011001011011101010101011000010000101
198	full_spin_isotypic_invariant_moment[198]	1011111100011011111111010000010110000100101111100000101001011010
199	full_spin_isotypic_invariant_moment[199]	1011111100100100001011111000011001011011101010110000100011011001
200	full_spin_isotypic_invariant_moment[200]	1011111100011000001010110110011001110101110000011010110101101110
201	full_spin_isotypic_invariant_moment[201]	1011111100100100001011111000011001011011101010110100111001011101
202	full_spin_isotypic_invariant_moment[202]	1011111100011000001010110110011001110101110000011011001010010011
203	full_spin_isotypic_invariant_moment[203]	1011111100100001101111001111111000101100011000101101100000011110
204	full_spin_isotypic_invariant_moment[204]	0011111100110100010101001111100001111101010011001111100110001000
205	full_spin_isotypic_invariant_moment[205]	1011111100100001101111001111111000101100011001000000010110000000
206	full_spin_isotypic_invariant_moment[206]	0011111011110000010100001100101101000111011110000110101000011101
207	full_spin_isotypic_invariant_moment[207]	1011111100100001101111001111111000101100011001000010101010000010
208	full_spin_isotypic_invariant_moment[208]	0011111011110000010100001100101101000111011100110100001100010010
209	full_spin_isotypic_invariant_moment[209]	1011111100011001001000000100111010010110101100111101000111111000
210	full_spin_isotypic_invariant_moment[210]	1011111100100001100111000011011110111100001111011111101111000011
211	full_spin_isotypic_invariant_moment[211]	1011111100001111001011000000011010011010001110000110101111011110
212	full_spin_isotypic_invariant_moment[212]	1011111100100001100111000011011110111100001111110011010000010110
213	full_spin_isotypic_invariant_moment[213]	1011111100001111001011000000011010011010010000000101100101001111
214	full_spin_isotypic_invariant_moment[214]	0011111100110010010010110110010001100010010001001111110110110110
215	full_spin_isotypic_invariant_moment[215]	1011111100100001100111000011011110111100001111101001101000000010
216	full_spin_isotypic_invariant_moment[216]	0011111011100101001101011010111011001111110101100100101011110010
217	full_spin_isotypic_invariant_moment[217]	1011111100100001100111000011011110111100001111011100100101110010
218	full_spin_isotypic_invariant_moment[218]	0011111011100101001101011010111011001111110111111101010001010111
219	full_spin_isotypic_invariant_moment[219]	0011111100110010010010110110010001100010010001000001100000001000
220	full_spin_isotypic_invariant_moment[220]	0011111100000001100100111000000011100110110001111001111000111010
221	full_spin_isotypic_invariant_moment[221]	0011111100110010010010110110010001100010010001011100101100011110
222	full_spin_isotypic_invariant_moment[222]	0011111100000001100100111000000011100110110010100000100001001011
223	full_spin_isotypic_invariant_moment[223]	1011111100011001001000000100111010010110101011010000111101101001
224	full_spin_isotypic_invariant_moment[224]	1011111100011111100000111110011111110001011100011010010001001001
225	full_spin_isotypic_invariant_moment[225]	1011111100011001001000000100111010010110101011000011001110001111
226	full_spin_isotypic_invariant_moment[226]	1011111100011111100000111110011111110001011100000111111011111111
227	full_spin_isotypic_invariant_moment[227]	1011111100001111001011000000011010011010001110111011011100011001
228	full_spin_isotypic_invariant_moment[228]	1011111100100001100111000011011110111100010000000001001000101001
229	full_spin_isotypic_invariant_moment[229]	1011111100001111001011000000011010011010001110100011110110101100
230	full_spin_isotypic_invariant_moment[230]	0011111011100101001101011010111011001111110010111110111101010100
231	full_spin_isotypic_invariant_moment[231]	1011111100100001100111000011011110111100001111101001110101111011
232	full_spin_isotypic_invariant_moment[232]	0011111011100101001101011010111011001111110000101010010110110010
233	full_spin_isotypic_invariant_moment[233]	0011111011100101001101011010111011001111110101000100011011011111
234	full_spin_isotypic_invariant_moment[234]	0011111100000101010101100100110001001011101100011111111110110010
235	full_spin_isotypic_invariant_moment[235]	1011111100001111001011000000011010011010001111001011110001100010
236	full_spin_isotypic_invariant_moment[236]	0011111100000101010101100100110001001011101100101000111011000010
237	full_spin_isotypic_invariant_moment[237]	1011111100001111001011000000011010011010001111101101010001011101
238	full_spin_isotypic_invariant_moment[238]	0011111011100101001101011010111011001111110110011100100100110101
239	full_spin_isotypic_invariant_moment[239]	0011111111011111010001100000110000000111110001001010100101010101
240	full_spin_isotypic_invariant_moment[240]	0011111101111100000100011111101010101011111010110010100001101000
241	full_spin_isotypic_invariant_moment[241]	0011111101111010011000111110000110011110110101011111100001100110
242	full_spin_isotypic_invariant_moment[242]	1011111101111100001110001100010110110000010111011001001000000010
243	full_spin_isotypic_invariant_moment[243]	0011111101111010011000111110000110011110110101011110101111010100
244	full_spin_isotypic_invariant_moment[244]	0011111101110011011010011110110000110101010110111110110100110000
245	full_spin_isotypic_invariant_moment[245]	0011111101111010011000111110000110011110110101100000001011100100
246	full_spin_isotypic_invariant_moment[246]	0011111101110011011010011110110000110101010110111101111111011110
247	full_spin_isotypic_invariant_moment[247]	0011111101110101101011111101011011001111010111101010001111001010
248	full_spin_isotypic_invariant_moment[248]	0011111100100111010011101011001010110000011010110001101110001101
249	full_spin_isotypic_invariant_moment[249]	0011111100100111101100110011110111101101010101010101100010100100
250	full_spin_isotypic_invariant_moment[250]	1011111100011001101100001000100011001101000010000100001110111110
251	full_spin_isotypic_invariant_moment[251]	0011111100100111101100110011110111101101010100101110010111101010
252	full_spin_isotypic_invariant_moment[252]	0011111100101000000000111101000100100110100011010110101001010101
253	full_spin_isotypic_invariant_moment[253]	0011111100100111101100110011110111101101010101001001100000011000
254	full_spin_isotypic_invariant_moment[254]	0011111100101000000000111101000100100110100011011000010010101000
255	full_spin_isotypic_invariant_moment[255]	0011111100110111001000101010001111100011111110101110111100110111
256	full_spin_isotypic_invariant_moment[256]	0011111100110101000011111101111001011110011110001111101001101000
257	full_spin_isotypic_invariant_moment[257]	1011111101001011111111111011110110000000001011011111011011111100
258	full_spin_isotypic_invariant_moment[258]	0011111100110101000011111101111001011110011110100110111010100110
259	full_spin_isotypic_invariant_moment[259]	0011111100101000111001110000100100110001000001111001110101110100
260	full_spin_isotypic_invariant_moment[260]	0011111100110101000011111101111001011110011110110000100111000100
261	full_spin_isotypic_invariant_moment[261]	0011111100101000111001110000100100110001000001110011011011101011
262	full_spin_isotypic_invariant_moment[262]	0011111101110010110100000010010000000100000101011100001011010100
263	full_spin_isotypic_invariant_moment[263]	0011111101110010110101101011100110011010000110111110010101001100
264	full_spin_isotypic_invariant_moment[264]	0011111101100101100000110101100010001011101100101010001101110101
265	full_spin_isotypic_invariant_moment[265]	0011111101110010110101101011100110011010000110111100000111100011
266	full_spin_isotypic_invariant_moment[266]	0011111101110010101101100110111010000010011100000010110011110000
267	full_spin_isotypic_invariant_moment[267]	0011111101110010110101101011100110011010000110111100101010010000
268	full_spin_isotypic_invariant_moment[268]	0011111101110010101101100110111010000010011100000010100111111000
269	full_spin_isotypic_invariant_moment[269]	1011111100010110100110101110010101100001111010111110100000100111
270	full_spin_isotypic_invariant_moment[270]	1011111100101100000011011001010010101101001000011000010110111011
271	full_spin_isotypic_invariant_moment[271]	1011111100010110100110101110010101100001111011000010000100111100
272	full_spin_isotypic_invariant_moment[272]	1011111100010000001001101110001110001010001011000010001000011001
273	full_spin_isotypic_invariant_moment[273]	1011111100010110100110101110010101100001111011000111010011110011
274	full_spin_isotypic_invariant_moment[274]	1011111100010000001001101110001110001010001010111111110011000001
275	full_spin_isotypic_invariant_moment[275]	1011111100010011010001101000101110111100110011111000011101010101
276	full_spin_isotypic_invariant_moment[276]	0011111100110011111001110110100101100111110111100101010110001110
277	full_spin_isotypic_invariant_moment[277]	1011111100010011010001101000101110111100110100001100100000001110
278	full_spin_isotypic_invariant_moment[278]	0011111011100001011110111110101000101111111111000100001110010111
279	full_spin_isotypic_invariant_moment[279]	1011111100010011010001101000101110111100110100001110010011011001
